Tweet,Clean_Tweet
"USER Berantem lagi nih? Apalah gue yang multifandom, tapi benci sama fans yang terlalu membangga-banggakan idolnya lol. Bahkan gua juga benci sama beberapa carat yang notabenenya selalu pamer, ""eh ini loh seventeen blablabla."" eek kucink.\n\nSo, kalo emang dimute ya",tengkar lagi nih apa gue yang multi fandom tapi benci sama fan yang terlalu bangga bangga idola wkwk bahkan gue juga benci sama beberapa carat yang notabene selalu pamer eh ini lah seventeen bla bla bla tai kucing dan north sumatera offshore kalau memang senyap ya
"USER USER USER USER tengok cara balas, Ni ke cara #KitaOK pertahankan #ASSTAG diorang\ncomeonla\n\nMaki hamun bukan MATLAMAT KEMPEN #KitaOK\n\nSebab tu PAKCIK nak HAPUSKAN #BANGSAANJING Ni!!!\n\nIni adalah ANJING &gt;&gt;&gt; \xf0\x9f\x90\xbc\xf0\x9",tengok cara balas nih ke cara kita oke pe ahankan astaga di orang ayo dan maki hamun bukan tuju kempen kita oke dan sebab itu pak cik nak hapus bangsa anjing nih dan nini adalah anjing begitu begitu begitu xf0 x9f x90 xbc xf0 x9
USER USER Teori yg bener bkn tiori ini pasti bani Cumi2 asal mangap tpi yg masuk racun ya',teori yang benar bukan teori ini pasti bani cumi cumi asal mangap tetapi yang masuk racun ya
USER teriak anti asing aseng sedangkan fadli zon berteman sma donald trump fadli zon bermental munapik',teriak anti asing asing sedang fadli zon be sayang sama donald trump fadli zon mental munafik
"teriak-teriak Pancasila, koar-koar NKRI HARGA MATI, tetapi MENOLAK film G-30-S PKI diputar ulang. Situ bunglon apa antek komunis?",teriak teriak pancasila koar koar negara satu republik indonesia harga mati tetapi tolak film tidak 30 si partai komunis indonesia putar ulang situ bunglon apa antek komunis
USER USER USER Makasih aku memang unik ga kaya armeries udik',terima kasih aku memang unik tidak kayak armeries udik
USER Terima kasih pak Jokowi.. anda telah bekerja yg memberi manfaat kpd rakyat..\n\nTtd\nCebong Somplak..',terima kasih pak jokowi anda telah kerja yang beri manfaat kepada rakyat dan tanda cebong somplak
USER USER USER USER Terlalu biasaaa andaa. Dasaaaar bolot puser lukaku',terlalu biasa anda dasaaaar bolot p luka
USER Keterlaluan kalo ada manusia yang doyan sama Sontoloyo model ginian',terlalu kalau ada manusia yang suka sama sontoloyo model begini
USER TERORIS KAFIR BUDHA MYANMAR,teroris kafir buddha myanmar
USER NGAKAK NGAPAIN NANYA SAMA GW TAE MINTA DIGAMPAR',tertawa apa tanya sama gue tai minta gampar
NGAKAK! Para barisan cebong sakit hati mau pake isu saracen utk nyerang Anies-Sandi agar gagal dilantik,tertawa para baris cebong sakit hati mau pakai isu saracen untuk serang anies sandi agar gagal lantik
USER USER USER USER USER USER USER USER USER USER Ketawain aja.orang munafik mah kerjanya bgt.pendukung wan Abud asu semua.\xf0\x9f\x98\x9c\xf0\x9f\x98\x84',tertawa saja orang munafik adalah kerja banget dukung wan abud anjing semua xf0 x9f x98 x9c xf0 x9f x98 x84
"USER ketawa smbil buang smpah sarap,\nlu mmg anjing kurap'",tertawa sambil buang sampah sarap kamu memang anjing kurap
USER terus bisa apa kalo iya....rejim kunyuk ini siapa yg berani lawan...??',terus bisa apa kalau iya rejim kunyuk ini siapa yang berani lawan
"USER USER truskan kedunguanmu bong, sampe bangsa ini tercabik2...tinggal saya pungutin saja sampah kaya' elo satu2...dasar mata sipit!""",terus dungu bong sampai bangsa ini cabik cabik tinggal saya pungut saja sampah kayak kamu satu satu dasar mata sipit
"Trus geblek nya lagi\nTernyata si blekok pisan ini masi punya bini.. blm cere\nAkhirnya gw putusin dong begitu tau ada bininya\n\nTrus bbrp waktu kemudian gw uda jalan sama laki gw, iseng gw posting tytyd laki gw dulu \xf0\x9f\x99\x88\nLah bininya si ble",terus geblek nya lagi nyata sih blekok banget ini masih punya bini belum cere akhir gue putus dong begitu tau ada istri dan terus beberapa waktu kemudian gue sudah jalan sama laki gue iseng gue posting titit laki gue dulu xf0 x9f x99 x88 lah istri sih ble
USER trus jualannya di FKL gitu. ngamfrak... hahha bani kamfret logikanya kacau.',terus jual di forum konservasi leuser begitu ngamprah haha bani kampret logika kacau
"terus aja eror jo, kampang kau dri kemaren gitu terus'",terus saja eror jo kampang kamu dari kemarin begitu terus
USER Trus sampah seprti kalian mau jadikan negeri ini maksiat dan komunis??? Mabok aja lo... ingat umat islam yg memerdekakan negeri ini....',terus sampah sep i kalian mau jadi negeri ini maksiat dan komunis mabuk saja kamu ingat umat islam yang merdeka negeri ini
USER Trus yang ngaku ustad sering bilang JANCUK MATAMU PICEK.\napa gak di bilangin ?',terus yang aku ustad sering bilang jancuk mata picek kenapa tidak di bilang
USER Tetep aja JKT58 dan kecoak\xc2\xb2 212 tetep jadi kacung aseng ya..\xf0\x9f\x98\x81',tetap saja jakarta 58 dan kecoak xc2 xb2 212 tetap jadi kacung asing ya xf0 x9f x98 x81
"USER Tetap aja SALAH dimata bani kampret.. katanya tinggal tunggu kontrak abis, jadi msh ada peluang nyolong klo JKW ga 2 periode, diperpanjang lg kontraknya, makin tebellah kantong2 tikus berdasi'",tetap saja salah mata bani kampret kata tinggal tunggu kontrak habis jadi masih ada peluang curi kalau jokowi tidak 2 periode panjang lagi kontrak makin tebellah kantong kantong tikus das
"tp ini true bgt. Kyuhyun mana ada, di pantai aja pake manset gitu. udik dasar.\n\napalagi Jihoon.'",tetapi ini true banget kyuhyun mana ada di pantai saja pakai manset begitu udik dasar dan apa lagi jihoon
#ThomasUberCup2018 ada si rexy eek',thomas uber cup 2018 ada sih rexy tai
"TIADA PANGKAT YG PALING MULIA DI DUNIA INI SELAIN PANGKAT SEORANG IBU !!!; Sehebat apapun manusia pasti terlahir dari seorang IBU; ; KEAHLIAN CEBONG HANYA 1, TUKANG TIPU !!!; Plonga plongo mengakibatkan optimisme berlebihan; ; #2019GantiPresiden #PlongaPlo",tiada pangkat yang paling mulia di dunia ini selain pangkat orang ibu hebat apa manusia pasti lahir dari orang ibu ahli cebong hanya 1 tukang tipu plonga plongo akibat optimisme lebih 2019 ganti presiden plonga plongo
"USER USER Setiap bang FH ngetuit, cebong lgsg ngumpul \nSpt lampu petromax di kolam 200 \xf0\x9f\x98\x84'",tiap bang fh mentwit cebong langsung kumpul spt lampu petromaks di kolam 200 xf0 x9f x98 x84
"USER Tiap berkicau makin keliatan tolol dan gobloknya, lbh tolol lg yg milih dia'",tiap kicau makin lihat tolol dan goblok lebih tolol lagi yang pilih dia
"Setiap kritik ke jokowi pasti dianggap nyinyir ama bani kolam.\n\nMau mrk, itu kritik lalu diujungnya hrs dukung 2 periode.\n\nLo kritik tp gak dukung, artinya nyinyir dan itu haram. Begitu definisi kritik ala cebi.\n\nDan nalarpun rusak parah....'",tiap kritik ke jokowi pasti anggap nyinyir sama bani kolam dan mau mereka itu kritik lalu ujung harus dukung 2 periode dan lo kritik tetapi tidak dukung a inya nyinyir dan itu haram begitu definisi kritik ala cebi dan dan nalar rusak parah
"Tiba2 pada sadar bahwa bahasa ""kampret-cebong"" tdk pantas..setelah sekian lama menebar bahasa dg segala SARA dan kebencian...?? Trs kata2 ""KAFIR, CINA, PKI..dsb...?? #MUNAFIK.'",tiba tiba pada sadar bahwa bahasa kampret cebong tidak pantas telah sekian lama tebar bahasa dengan segala sara dan benci terus kata kata kafir cina partai komunis indonesia dan bagai munafik
"USER USER USER Ga ada aroma PKI,malah Penumpas PKI,ga ada terlibat langsg maupun tak Korupsi,cuma difitnah murahan oleh para penjilat pantat Iblis !!'",tidak ada aroma partai komunis indonesia malah tumpas partai komunis indonesia tidak ada libat langsung maupun tak korupsi cuma fitnah murah oleh para jilat pantat iblis
USER Gaada tanda tanyanya upil onta',tidak ada tanda tanya upil onta
"RT USER: ga ada urusannya, monyet. gua broken home kaga gitu2 amat. malah dipukulin sama temen2 gua yang kaya raya. ga ada ga ada. h\xe2\x80\xa6'",tidak ada urus monyet gue broken home tidak begitu begitu amat malah pukul sama teman teman gue yang kayak raya tidak ada tidak ada h xe2 x80 xa6
USER Ngga ah yg punyanya kampret bukan cebong..',tidak ah yang punya kampret bukan cebong
"USER gak akan masuk ke otak BONG, mereka dungu permanen. \xf0\x9f\x98\x82\xf0\x9f\xa4\xa3\xf0\x9f\x98\x82\xf0\x9f\xa4\xa3'",tidak akan masuk ke otak bong mereka dungu permanen xf0 x9f x98 x82 xf0 x9f xa4 xa3 xf0 x9f x98 x82 xf0 x9f xa4 xa3
"Ga aman dipegang kacung babu asing ,mawoooot semuanya'",tidak aman pegang kacung babu asing mawoooot semua
USER Gak aneh. Katakita adminnya si Ade Armando. Jadi gak heran bikin meme tolol macam ini.',tidak aneh kata kita adminnya sih adek armando jadi tidak heran bikin meme tolol macam ini
USER USER Ga aneh survey bawa nama kampus.. Nanti kaya si luhut bawa itb buat dukung reklamasi.. Cebong mah gitu.. Heheheh',tidak aneh survei bawa nama kampus nanti kayak sih luhut bawa institut teknologi bandung buat dukung reklamasi cebong adalah begitu hehe
USER USER Gpp kotor sekotornya kalo buat Cebong Saah aja..; #2019gantipresiden; #2019presidenbaru; #AsalbukanJokowi,tidak apa apa kotor kotor kalau buat cebong sah saja 2019 ganti presiden 2019 presiden baru asal bukan jokowi
Gpp lah drpd si tabib cabul.. Teriak2 gak karuan sambi ngocok tongkol minta gbr bugil pecun... Hoaalaaaah gak ngebayang ana.. Dasar binatang \xf0\x9f\x98\x84\xf0\x9f\x98\x84 URL,tidak apa apa lah daripada sih tabib cabul teriak teriak tidak karuan sambi kocok tongkol minta gambar bugil pecun hoaalaaaah tidak bayang saya dasar binatang xf0 x9f x98 x84 xf0 x9f x98 x84 uniform resource locator
"Gak apa apa disebut Cebong. Tapi jangan sebut orang lain dengan sebutan kafir, karena kafir tak boleh jadi pemimpin, kafir tak boleh dijadikan teman, kafir harus dimusuhi, dll, dll....\n\nBegitu, tad.'",tidak apa apa sebut cebong tapi jangan sebut orang lain dengan sebut kafir karena kafir tak boleh jadi pimpin kafir tak boleh jadi teman kafir harus musuh dan lain lain dan lain lain dan begitu tad
USER Ngabisa ! Brengsek dia !!!!!!!!',tidak bisa berengsek dia
USER Gak cucok antara antara langit dan bumi kampret cebong..tapi lebih adem cebong',tidak cocok antara antara langit dan bumi kampret cebong tapi lebih adem cebong
"Setidaknya gw punya jari tengah buat lu, sebelom gw ukur nyali sama bacot lu \xf0\x9f\x98\x8f'",tidak gue punya jari tengah buat kamu belum gue ukur nyali sama bacot kamu xf0 x9f x98 x8f
"USER Tidak heran, kan aslinya anda burik \xf0\x9f\x91\x8d'",tidak heran kan asli anda burik xf0 x9f x91 x8d
USER USER USER USER USER USER USER USER USER Gak hidup cebong klo gak produksi dan makan hoaks.',tidak hidup cebong kalau tidak produksi dan makan hoaks
USER Gak jelas lo kampang',tidak jelas kamu kampang
USER Engga. Kampang emang',tidak kampang memang
"USER gak, kamu maho.'",tidak kamu manusia homo
gak liat apa kemaren di story nya berderet gitu? jd htrz jangan goblok amat lah.. URL,tidak lihat apa kemarin di cerita nya deret begitu jadi hater jangan goblok amat lah uniform resource locator
"USER Gak mampu mengundang Ulama kondang, jadi dibiatlah ulama2an utk membentuk opini masyarakat bhw ulama sdh satu suarang mendukung mukidi. Walaahh cara kuno sigunakan dasar cebong'",tidak mampu undang ulama kondang jadi biat ulama bohong untuk bentuk opini masyarakat bahwa ulama sudah satu suarang dukung mukidi sumpah cara kuno guna dasar cebong
USER USER USER USER Ga penting ngpain lu komen. Kan tolol \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',tidak penting ngapain kamu komen kan tolol xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82
USER USER ga caya sama mulut buaya mu bwang',tidak percaya sama mulut buaya mu bawang
"USER USER USER Gak perlu berhutang demi mendapat 51% saham FMI karena di tahun 2021 perpanjangan kontrak FMI telah habis dan dengan sendirinya FMI sudah jadi milik NKRI, ini bentuk ketololan rezim ini'",tidak perlu hutang demi dapat 51 saham federasi mountaineering indonesia karena di tahun 2021 panjang kontrak federasi mountaineering indonesia telah habis dan dengan sendiri federasi mountaineering indonesia sudah jadi milik negara satu republik indonesia ini bentuk tolol rezim ini
"Ga pernah sekolah ya lo? Pantes\nmulutnya ga di jaga.. Kotorr, kaya\nsampah.'",tidak pernah sekolah ya kamu pantas mulut tidak di jaga kotor kayak sampah
USER USER USER Ga mikir keluarga korban bom ukhti2 otaknya di dengkul.. kok KZL ya?',tidak pikir keluarga korban bom saudari saudari otak di dengkul kok kesal ya
"USER USER Kaga pinter2 neh rezim !!!\n\nNyerah aja klo ga bisa kerja !!!\n\nAnak TK aja dah pinter maen mobile legend ! Masa bapaknya mau di bo'ongin apa congor yg beginian !!!""",tidak pintar pintar nih rezim dan serah saja kalau tidak bisa kerja dan anak tk saja sudah pintar main mobile legend masa bapak mau di bo ongin apa congor yang begini
"USER Gk diributin gmana, la wong dah bikin ribut. Sedikit trsalurkan rasa geram karena ada mentri, prof, fansnya yg sontoloyo tuk ramaikan coment'",tidak ribut bagaimana lah orang sudah bikin ribut sedikit salur rasa geram karena ada menteri prof fannya yang sontoloyo untuk ramai komen
"USER USER USER Tdk slh mmg utk bani kamfret, ttp utk yg msh bs brpkir waras, itu jls sgt keliru, kl dia genius, ga mgkn akn menyebut kitab suci fiksi'",tidak salah memang untuk bani kampret tetap untuk yang masih bisa pikir waras itu jelas sangat keliru kalau dia genius tidak mungkin akan sebut kitab suci fiksi
USER USER USER Ga sembuh sembuh dungu nya mereka Kanda USER \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',tidak sembuh sembuh dungu nya mereka kanda xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82
USER USER Gak sudi rakyat punya presiden jongos kacung Cina. Itu cuma presidennya cebong2 cina aja.',tidak sudi rakyat punya presiden jongos kacung cina itu cuma presiden cebong cebong cina saja
USER gasuka sm org yg playvictim ew najis',tidak suka sama orang yang play victim ngewe najis
"USER Gak usah baca, gw dah tau kalo lou itu bani kopar kapir koplak koplok yg nalarnya bejad'",tidak usah baca gue sudah tau kalau loud itu bani kopar kafir kocak goblok yang nalar bejat
USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER GAUSAH DIBALIK ONTA',tidak usah balik onta
USER nga usah ngomong luh geblek!!',tidak usah bicara kamu geblek
USER Nga usah debat sama para kampret kerena otaknya sudah d rendam kencink onta',tidak usah debat sama para kampret karena otak sudah di rendam kencing onta
USER gausah sok cool gitu ngetik jutek. ga cocok udik bgt',tidak usah sok keren begitu etik jutek tidak cocok udik banget
USER Gausah spoiler bangsad',tidak usah spoiler bangsat
USER USER gak usah terlalu tinggi mikir 2019 ganti presiden deh... ganti kelamin yg normal dulu aja buat USER baru ngebacot',tidak usah terlalu tinggi pikir 2019 ganti presiden deh ganti kelamin yang normal dulu saja buat baru bacot
"USER Gak vital gimana?udah dari kapan inter gak punya bek kanan yg bisa jd pembeda, terakhir itu ya era maicon, D'ambrosio juga baru2 setelah kedatangan cancelo bagusnya...\nHmmmm,,,berarti kesimpulannya yg geblek ausilio ini... \xf0\x9f\x98\x81\xf0",tidak vital bagaimana sudah dari kapan inter tidak punya bek kanan yang bisa jadi beda akhir itu ya era maicon di ambrosio juga baru baru telah datang cancelo bagus nhmmmm bera i simpul yang geblek ausilio ini xf0 x9f x98 x81 xf0
USER tidur lah kampang',tidur lah kampang
"tim ahok yg otak wc otak tumpul justru anies itu sdh komit sekali dgn pancasila ,ahok kafir sgt tdk bs berpancasila",tim ahok yang otak toilet otak tumpul justru anies itu sudah komit sekali dengan pancasila ahok kafir sangat tidak bisa pancasila
Timnas Cacat mental. Dy USER apa prestasi yg telah km torehkan buat indonesia selama menjadi ketua USER ? Mundur o. Wong edan jabatan',timnas cacat mental dia apa prestasi yang telah km toreh buat indonesia lama jadi ketua mundur o orang edan jabat
"Tipikal bani 212 bin onta kampret : cepat memuji org yg dihormati, cepat juga mencaci nya kembali.... salam TGB ... ngoahaha #BubarkanPKS'",tipikal bani 212 bin onta kampret cepat puji orang yang hormat cepat juga caci nya kembali salam tuan guru bajang haha bubar partai adil sejahtera
RT USER: USER Nipu kok msh berani bilang diuji allah?hadeh..ampun deh pekok bin idiot tuh org',tipu kok masih berani bilang uji allah aduh ampun deh bodoh bin idiot itu orang
USER USER USER USER Titip bogem aja vroh ... Dibiarin ngelunjak tuh kunyuk',titip bogem saja bro biar ngelunjak itu kunyuk
USER Nitip mulu lo kacrut',titip mulu kamu kacrut
"USER Titit lah anies ni, jangan jadi wapres prabowo anjenk'",titit lah anies nih jangan jadi wakil presiden prabowo anjing
USER USER Tokoh islam = prabowo\nPartai islam = gerindra\n\nKntl',tokoh islam prabowo kenapa ai islam gerindra dan kontol
"USER USER Tolol...apa hubungannya dgn rumahtangga?urus saja kerjaanmu,gk usah banyak cakap.kamu jadi menteri di PECAT,jd gubernur,malah membuat jakarta semakin gk karuan.sebentar lagi juga hancur tuh jakarta....'",tolol apa hubung dengan rumah tangga urus saja kerja tidak usah banyak cakap kamu jadi menteri di pecat jadi gubernur malah buat jaka a makin tidak karuan sebentar lagi juga hancur itu jaka a
USER Tolol bangsad',tolol bangsat
"Tolol dan goblok sih pemain teriak gituh,ga mikir dampak nya fans masing2 jadi makin panas dan pemain nya sendiri yang rugi saat away takut nya terjadi apa2...harus cepat2 di atasi sebelum panas pisan'",tolol dan goblok sih main teriak begitu tidak pikir dampak nya fan masing masing jadi makin panas dan main nya sendiri yang rugi saat away takut nya jadi apa apa harus cepat cepat di atas belum panas banget
USER USER USER tolol! Die gaada sangku pautnya! Ngapain lu blg pengecut?dasar tolol',tolol dia tidak ada sangku paut apa kamu bilang kecut dasar tolol
USER USER Tolol jijik',tolol jijik
RT USER USER USER tolol jongos penista agama ahok mau nyalon haha pendukung intoleransi si ahok mau nyari masa umat muslim,tolol jongos nista agama ahok mau nyalon haha dukung intoleransi sih ahok mau cari masa umat muslim
USER Tolol luh.',tolol kamu
USER Tolol lu njink',tolol kamu anjing
"Tolol, emang kelompok anjing'",tolol memang kelompok anjing
USER USER USER Tolol sekali anda ini? Ngaji dimana kau ini kl agama islam sprti itu? Ketahuan ini orang ngajinya sm orang ngk jelas ini?',tolol sekali anda ini aji mana kamu ini kalau agama islam sp i itu tahu ini orang aji sama orang tidak jelas ini
